place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query,category
ChIJo94hwtBGvDsRJovpXBQmMTE,Shri Vighneshwar Yatri Nivas,,,90,4.2,,,,,Shri Vighneshwar Yatri Nivas (Owner),https://www.google.com/maps/contrib/104324875961408291938,https://lh3.ggpht.com/p/AF1QipM4IKd3TwLxtshfpJZLAxRf6K2We605IBvZIz9j=s1024,Lodge,Lodge,,,Open All Days,"Murudeshwar Temple Hwy, Murdeshwar, Karnataka 581350","price, hot water, information",https://www.google.com/maps/place/Shri+Vighneshwar+Yatri+Nivas/data=!4m7!3m6!1s0x3bbc46d0c221dea3:0x313126145ce98b26!8m2!3d14.0942379!4d74.488298!16s%2Fg%2F11g9qgfdm6!19sChIJo94hwtBGvDsRJovpXBQmMTE?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJxVvw_UtHvDsROopWG5iynz0,Royal Retreat lodging & boarding,"Low-key rooms & suites, some with balconies & sea views, in a relaxed hotel offering a restaurant.",,485,4.1,,http://hotelroyalretreat.in/,087927 20472,,Royal Retreat lodging & boarding (Owner),https://www.google.com/maps/contrib/106917795640099250310,https://lh3.ggpht.com/p/AG0ilSzGfZWfzF1zAz9ht8rse6qwZryKh5IOeN0SIrAYRnHHow6SBXU85SLsEvu1cWVQ2FSyDeBijd6lFTr0ycZBUCP5hbWP4c04ICFrt-XvLU4yIoovfU7n-rKO_lVkm-nVANNjfh3d=s1024,Hotel,"Hotel, Lodge",,,Open All Days,"Murudeshwar Temple Hwy, Murdeshwar, Karnataka 581350","hot water, hygiene, customers, hospitality, morning, room service, distance, vegetarian, statue, management",https://www.google.com/maps/place/Royal+Retreat+lodging+%26+boarding/data=!4m7!3m6!1s0x3bbc474bfdf05bc5:0x3d9fb2981b568a3a!8m2!3d14.0945311!4d74.487359!16s%2Fg%2F11nt3yvvyf!19sChIJxVvw_UtHvDsROopWG5iynz0?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJrYeVFtFGvDsRG-bCScc6ln8,Jaya Paradise murdeswar,,,833,3.7,,http://contactinfo.in/Hotel/jaya-paradise-Lodging.html,083101 33098,,Jaya Paradise murdeswar (Owner),https://www.google.com/maps/contrib/104689636435922558184,https://lh3.ggpht.com/p/AF1QipOgh4tdVnOjmrX16UeQwsd0su80I6iirC6Y0qfC=s1024,Lodge,Lodge,,,Open All Days,"near Canara bank, Gangavati, Murdeshwar, Bhatkal, Karnataka 581350","price, bar, tv, bed sheets, balcony, hot water, room service, behaviour, toilet, need",https://www.google.com/maps/place/Jaya+Paradise+murdeswar/data=!4m7!3m6!1s0x3bbc46d1169587ad:0x7f963ac749c2e61b!8m2!3d14.0944631!4d74.4916099!16s%2Fg%2F11c1ncv15d!19sChIJrYeVFtFGvDsRG-bCScc6ln8?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJP4tMFQBHvDsRDz1vUAsYSSE,Signature stay,,,28,4.4,,,077601 58217,,Signature stay (Owner),https://www.google.com/maps/contrib/117597915935399274616,https://lh3.ggpht.com/p/AF1QipM2OGuOgXFdiE32clBiIoAFSYzdZIPx5yiqvwoD=s1024,Lodge,Lodge,,,Open All Days,"Murudeshwar Temple Hwy, Gangavati, Murdeshwar, Karnataka 581350","price, beach",https://www.google.com/maps/place/Signature+stay/data=!4m7!3m6!1s0x3bbc4700154c8b3f:0x2149180b506f3d0f!8m2!3d14.0903154!4d74.4926924!16s%2Fg%2F11mczvpwpp!19sChIJP4tMFQBHvDsRDz1vUAsYSSE?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJ0_d0RNFGvDsRhQr0PrFxl14,Hotel THE palm Grove,,,421,3.2,,,,,Hotel THE palm Grove (Owner),https://www.google.com/maps/contrib/112109476946324376162,https://lh3.ggpht.com/p/AG0ilSwZx7JbPve2XDAj5ZTS3Tu1Je2uS6dzV4jhiSaegbITAPKe7dg-lU8BSjc2bR8nJM1yEkWoklMaeciQs_iUk-8K3i4otQ6E2o4qIn0-unTUa9T7GXJgLf4pSpnjQAs4tFFNtnfz=s1024,Lodge,Lodge,,,Open All Days,"Lakshmi Temple Main Rd, Murdeshwar, Karnataka 581350","hot water, taste, mosquito, money, customers, quantity, hygiene, management, chicken, beach",https://www.google.com/maps/place/Hotel+THE+palm+Grove/data=!4m7!3m6!1s0x3bbc46d14474f7d3:0x5e9771b13ef40a85!8m2!3d14.0953137!4d74.4925757!16s%2Fg%2F11b891p5yy!19sChIJ0_d0RNFGvDsRhQr0PrFxl14?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJT3iImc1HvDsR9yOw1LdknGQ,Sumukha Lodge,,,27,3.5,"Name: Hotel Murdeshwar International Lodging And Boarding
Link: https://www.google.com/maps/search/Hotel+Murdeshwar+International+Lodging+And+Boarding/@14.066868200000002,74.5049217?authuser=0&hl=en&entry=ttu
Reviews: 292 reviews

Name: Esha Lodging and Boarding
Link: https://www.google.com/maps/search/Esha+Lodging+and+Boarding/@14.095068999999999,74.49319899999999?authuser=0&hl=en&entry=ttu
Reviews: 233 reviews

Name: Murudeshwar boarding and lodging
Link: https://www.google.com/maps/search/Murudeshwar+boarding+and+lodging/@14.0946173,74.48756050000001?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews

Name: Naik Residency
Link: https://www.google.com/maps/search/Naik+Residency/@14.096837299999999,74.50111369999999?authuser=0&hl=en&entry=ttu
Reviews: 8 reviews

Name: Shri Krishna Residency
Link: https://www.google.com/maps/search/Shri+Krishna+Residency/@14.095120999999999,74.4934476?authuser=0&hl=en&entry=ttu
Reviews: 6 reviews",,080739 58989,1,Sumukha Lodge (Owner),,https://lh3.ggpht.com/p/AG0ilSxaeLs69emeuQWQrGAUKqrjZSScidYXz23b03fAj-YmdRwdjPht_K9eB-_9teWmOWBHrDMOW3Fz81iqVqq6IiUNdaU5WgAvebjtUsWLNBjeNouwaBe1F0n9rfx3lKp3eBlVKZ0=s1024,Lodge,Lodge,,,Open All Days,"3FVV+W4W, Murudeshwar Temple Hwy, Gangavati, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/Sumukha+Lodge/data=!4m7!3m6!1s0x3bbc47cd9988784f:0x649c64b7d4b023f7!8m2!3d14.0948632!4d74.4928421!16s%2Fg%2F11fd72qmzg!19sChIJT3iImc1HvDsR9yOw1LdknGQ?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJ0Yj0wdBGvDsR19e_3Hbh-oM,Bhadrambikeshwara Residency,,,246,3,,,094815 89056,1,Bhadrambikeshwara Residency (Owner),,https://lh3.ggpht.com/p/AG0ilSxRxfZLUSWJ-Y4_JGMoE79k-4WSdW-_PeZ24SptjwgaGl9hyYZTI7kMFxWjaosJrX_AO9yFasTqcBraL_H2S24DUUuYQp2rjtyE-Ns1RfSxO_halItq9X73cd1IULFhUTyRmRL7Fg=s1024,Lodge,Lodge,,,Open All Days,"3FVQ+GGG, Murudeshwar Temple Hwy, Matadahitlu, Murdeshwar, Karnataka 581350","service, behaviour, price, money, hot water, AC, ventilation, economy, fraud, rude",https://www.google.com/maps/place/Bhadrambikeshwara+Residency/data=!4m7!3m6!1s0x3bbc46d0c1f488d1:0x83fae176dcbfd7d7!8m2!3d14.0938118!4d74.4888252!16s%2Fg%2F11f4wtm_8j!19sChIJ0Yj0wdBGvDsR19e_3Hbh-oM?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJKcpT59NGvDsRWolMh0XeQo4,Hotel Murdeshwar International Lodging And Boarding,,,292,3.7,"Name: Kamath Yatri Nivas - Hotel in Murudeshwar
Link: https://www.google.com/maps/search/Kamath+Yatri+Nivas+-+Hotel+in+Murudeshwar/@14.094792799999999,74.4865047?authuser=0&hl=en&entry=ttu
Reviews: 1164 reviews

Name: SIGANDOORESHWARI LODGE
Link: https://www.google.com/maps/search/SIGANDOORESHWARI+LODGE/@14.095220399999999,74.4946022?authuser=0&hl=en&entry=ttu
Reviews: 236 reviews

Name: Shri Vighneshwar Yatri Nivas
Link: https://www.google.com/maps/search/Shri+Vighneshwar+Yatri+Nivas/@14.0942379,74.488298?authuser=0&hl=en&entry=ttu
Reviews: 90 reviews

Name: Murudeshwar boarding and lodging
Link: https://www.google.com/maps/search/Murudeshwar+boarding+and+lodging/@14.0946173,74.48756050000001?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews",,,,Hotel Murdeshwar International Lodging And Boarding (Owner),https://www.google.com/maps/contrib/116662890214717890366,https://lh3.ggpht.com/p/AF1QipNaeaTKCC439DGu2FgaiRkqBN5YW1KIrCf_75A3=s1024,Lodge,Lodge,,,Open All Days,"Temple main road,Murdeshwar,Bhatkal, Murdeshwar, Karnataka 581421","AC, mosquito, hot water, service, prices",https://www.google.com/maps/place/Hotel+Murdeshwar+International+Lodging+And+Boarding/data=!4m7!3m6!1s0x3bbc46d3e753ca29:0x8e42de45874c895a!8m2!3d14.0668682!4d74.5049217!16s%2Fg%2F11f03z7r6h!19sChIJKcpT59NGvDsRWolMh0XeQo4?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJdRsPCQBHvDsRKKSpmMpNisA,Shivadarshini Residency,,,56,4.9,"Name: Shetty Residency
Link: https://www.google.com/maps/search/Shetty+Residency/@14.0941394,74.4884263?authuser=0&hl=en&entry=ttu
Reviews: 42 reviews

Name: Shri Durga Prasad Lodge
Link: https://www.google.com/maps/search/Shri+Durga+Prasad+Lodge/@14.0952633,74.49662839999999?authuser=0&hl=en&entry=ttu
Reviews: 41 reviews

Name: Shivadarshini
Link: https://www.google.com/maps/search/Shivadarshini/@14.095068699999999,74.4933739?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews

Name: Shivamrutha Residency
Link: https://www.google.com/maps/search/Shivamrutha+Residency/@14.092454799999999,74.4916947?authuser=0&hl=en&entry=ttu
Reviews: 5 reviews",,086606 24620,,Shivadarshini Residency (Owner),https://www.google.com/maps/contrib/102910397980596007094,https://lh3.ggpht.com/p/AF1QipM7vswegPJijmQWaGUiyYezbLwTCR8pMtwXtWck=s1024,Lodge,Lodge,,,Open All Days,"near, Moodlakatte Rd, Gangavati, Murdeshwar, Karnataka 581350","price, parking space, budget, environment, hospitality, hygiene",https://www.google.com/maps/place/Shivadarshini+Residency/data=!4m7!3m6!1s0x3bbc4700090f1b75:0xc08a4dca98a9a428!8m2!3d14.0929909!4d74.4915725!16s%2Fg%2F11w1zkybvp!19sChIJdRsPCQBHvDsRKKSpmMpNisA?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJ0-HNUmlHvDsRwMzlm_9tF-4,Ashraya Lodging and Boarding,,,37,4.4,"Name: Shri Vighneshwar Yatri Nivas
Link: https://www.google.com/maps/search/Shri+Vighneshwar+Yatri+Nivas/@14.0942379,74.488298?authuser=0&hl=en&entry=ttu
Reviews: 90 reviews

Name: Shetty Residency
Link: https://www.google.com/maps/search/Shetty+Residency/@14.0941394,74.4884263?authuser=0&hl=en&entry=ttu
Reviews: 42 reviews

Name: Murudeshwar boarding and lodging
Link: https://www.google.com/maps/search/Murudeshwar+boarding+and+lodging/@14.0946173,74.48756050000001?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews

Name: Sri Rama Residency
Link: https://www.google.com/maps/search/Sri+Rama+Residency/@14.094005699999999,74.4899061?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews

Name: Nataraja Guest House
Link: https://www.google.com/maps/search/Nataraja+Guest+House/@14.0947733,74.4832212?authuser=0&hl=en&entry=ttu
Reviews: 6 reviews",,091480 02178,,Ashraya Lodging and Boarding (Owner),https://www.google.com/maps/contrib/102851201806180006297,https://lh3.ggpht.com/p/AF1QipOwvTavBtYFiY4u2xIGA9NMc4oPbP4ni_yhoqBp=s1024,Lodge,Lodge,,,Open All Days,"Temple, Murdeshwar Rd, Murdeshwar, Karnataka 581350","hot water, price",https://www.google.com/maps/place/Ashraya+Lodging+and+Boarding/data=!4m7!3m6!1s0x3bbc476952cde1d3:0xee176dff9be5ccc0!8m2!3d14.0946762!4d74.4881735!16s%2Fg%2F11wfl0xldg!19sChIJ0-HNUmlHvDsRwMzlm_9tF-4?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJkXM1NuJBvDsRQPGqYFK1RrU,Shri Murudeshwar Resisdency,,,142,4.4,"Name: Sri Lakshmi Nivasa
Link: https://www.google.com/maps/search/Sri+Lakshmi+Nivasa/@14.0957489,74.49104?authuser=0&hl=en&entry=ttu
Reviews: 50 reviews

Name: Shetty Residency
Link: https://www.google.com/maps/search/Shetty+Residency/@14.0941394,74.4884263?authuser=0&hl=en&entry=ttu
Reviews: 42 reviews

Name: Shri Durga Prasad Lodge
Link: https://www.google.com/maps/search/Shri+Durga+Prasad+Lodge/@14.0952633,74.49662839999999?authuser=0&hl=en&entry=ttu
Reviews: 41 reviews

Name: Sri Rama Residency
Link: https://www.google.com/maps/search/Sri+Rama+Residency/@14.094005699999999,74.4899061?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews

Name: Shri Murdeshwar Home Stay
Link: https://www.google.com/maps/search/Shri+Murdeshwar+Home+Stay/@14.102393099999999,74.5041605?authuser=0&hl=en&entry=ttu
Reviews: 4 reviews",,,1,Shri Murudeshwar Resisdency (Owner),,https://lh3.ggpht.com/p/AG0ilSwo_1Q9sWdcAac_B7iPUg_LZd5UYVb4j-FMGsLBObpp3llMFzTaC41jCF5-57Z4R2QixQj7kuyc1fUVXXcw72xoJOeXBKux_GNIHMOhe3NeuRz30NL3krW4WvrIdjSsUrRG_nC0=s1024,Lodge,Lodge,,,Open All Days,"3GW2+PFF, Mavalli, Karnataka 581350","beach, temple, scuba diving, tourist",https://www.google.com/maps/place/Shri+Murudeshwar+Resisdency/data=!4m7!3m6!1s0x3bbc41e236357391:0xb546b55260aaf140!8m2!3d14.096821!4d74.5011702!16s%2Fg%2F11hzblphrj!19sChIJkXM1NuJBvDsRQPGqYFK1RrU?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJy4LdJmdHvDsRBwcgPuutmvw,Shanti Nivasa Home Stay,,,12,4.4,"Name: Murdeshwar homestay
Link: https://www.google.com/maps/search/Murdeshwar+homestay/@14.093502800000001,74.488755?authuser=0&hl=en&entry=ttu
Reviews: 62 reviews

Name: Family home stay murdeshwar
Link: https://www.google.com/maps/search/Family+home+stay+murdeshwar/@14.083976,74.499309?authuser=0&hl=en&entry=ttu
Reviews: 16 reviews

Name: Navdurgha Home Stay
Link: https://www.google.com/maps/search/Navdurgha+Home+Stay/@14.0979436,74.4894032?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews

Name: Shanti Nivas Homestay
Link: https://www.google.com/maps/search/Shanti+Nivas+Homestay/@14.088187699999999,74.4945129?authuser=0&hl=en&entry=ttu
Reviews: 5 reviews

Name: Nithyadar
Link: https://www.google.com/maps/search/Nithyadar/@14.090229599999999,74.4918995?authuser=0&hl=en&entry=ttu
Reviews: 5 reviews",,099008 11782,,Shanti Nivasa Home Stay (Owner),https://www.google.com/maps/contrib/114087057132382986042,https://lh3.ggpht.com/p/AG0ilSw4ldVKg0IeYl-wYQeiGgABzXSeGLBQDPwpXuF3F8vcxMjVbkd9huZEK2ySjvQuzdJKHCPioTBdyydm8sZimACFp-shNMZ_-8ynRkvVdXsb1iQAk-NWVjqeY1tktRcZo-x1bNM6fdgTqfDr=s1024,Lodge,Lodge,,,Open All Days,"Moodlakatte Rd, Gangavati, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/Shanti+Nivasa+Home+Stay/data=!4m7!3m6!1s0x3bbc476726dd82cb:0xfc9aadeb3e200707!8m2!3d14.0925742!4d74.4922131!16s%2Fg%2F11s0xxjcn8!19sChIJy4LdJmdHvDsRBwcgPuutmvw?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJB69HEjNHvDsRLCRuBG5wkD4,Shaktisha Paradies,,,60,3.4,,,,,Shaktisha Paradies (Owner),https://www.google.com/maps/contrib/115448762255558929404,https://lh3.ggpht.com/p/AF1QipM9fWI4npDwTHOyutDNXp8Dt78k4XxqOpukNH1g=s1024,Lodge,Lodge,,,Open All Days,"Temple Road, near Canara Bank, Murdeshwar, Karnataka 581350","parking, AC, distance, toilets, hygiene, money, clean rooms, customer, beach, towels",https://www.google.com/maps/place/Shaktisha+Paradies/data=!4m7!3m6!1s0x3bbc47331247af07:0x3e90706e046e242c!8m2!3d14.0951363!4d74.4913112!16s%2Fg%2F11pld46wq3!19sChIJB69HEjNHvDsRLCRuBG5wkD4?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJL0o9hdNGvDsRwMiCIBzGEvc,Leema Residency,,,74,3.5,,https://leemaresidency.com/,094811 10837,,Leema Residency (Owner),https://www.google.com/maps/contrib/113861119991136993351,https://lh3.ggpht.com/p/AF1QipNtoG6KgMlogjO0ulXq8QbpNfF6yK280AAzVAZ7=s1024,Lodge,Lodge,,,Open All Days,"Temple Road, opp. Syndicate Bank, Murdeshwar, Karnataka 581350","hot water, prices, mosquitoes, behaviour, cooperation, smell, book",https://www.google.com/maps/place/Leema+Residency/data=!4m7!3m6!1s0x3bbc46d3853d4a2f:0xf712c61c2082c8c0!8m2!3d14.09507!4d74.4920937!16s%2Fg%2F11b7079ynr!19sChIJL0o9hdNGvDsRwMiCIBzGEvc?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJT57DddNGvDsReKiqQtI3caE,Shri Durga Prasad Lodge,,,41,3.6,"Name: Shri Murudeshwar Resisdency
Link: https://www.google.com/maps/search/Shri+Murudeshwar+Resisdency/@14.096820999999998,74.50117019999999?authuser=0&hl=en&entry=ttu
Reviews: 142 reviews

Name: Shivadarshini Residency
Link: https://www.google.com/maps/search/Shivadarshini+Residency/@14.0929909,74.49157249999999?authuser=0&hl=en&entry=ttu
Reviews: 56 reviews

Name: Sri Lakshmi Nivasa
Link: https://www.google.com/maps/search/Sri+Lakshmi+Nivasa/@14.0957489,74.49104?authuser=0&hl=en&entry=ttu
Reviews: 50 reviews

Name: Murudeshwar boarding and lodging
Link: https://www.google.com/maps/search/Murudeshwar+boarding+and+lodging/@14.0946173,74.48756050000001?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews

Name: Shri Krishna Residency
Link: https://www.google.com/maps/search/Shri+Krishna+Residency/@14.095120999999999,74.4934476?authuser=0&hl=en&entry=ttu
Reviews: 6 reviews",,,,Shri Durga Prasad Lodge (Owner),https://www.google.com/maps/contrib/109777522791348832068,https://lh3.ggpht.com/p/AG0ilSzKepsNN9yo6M0zn1BJMRrCn7gCEh_6E5LIpVFfcwFwwnBIa08rD_MmZ8jsEzO5tSW_v4eHUFgTctJ-4CAtwHdFPnO9d3jppQ5gnPhG8DqfZkDkbgZ-obTUXH3Yoa-xhdUdfBRz=s1024,Lodge,Lodge,,,Open All Days,"Murudeshwar Temple Hwy, Gangavati, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/Shri+Durga+Prasad+Lodge/data=!4m7!3m6!1s0x3bbc46d375c39e4f:0xa17137d242aaa878!8m2!3d14.0952633!4d74.4966284!16s%2Fg%2F11c2j9pl8t!19sChIJT57DddNGvDsReKiqQtI3caE?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJc-fIhShHvDsRycxX54KmU80,Netrani Inn,,,12,5,,https://www.netrani.in/,080889 98888,,Netrani Inn (Owner),https://www.google.com/maps/contrib/105709975281738688664,https://lh3.ggpht.com/p/AF1QipPH7eCfOdvLQbThB8c9DM6aKDxDAIohSzLU8PL_=s1024,Lodge,Lodge,,,Open All Days,"Murudeshwar Temple Hwy, opposite Sea Beach view, Beach, Matadahitlu, Murdeshwar, Karnataka 581350","beach, AC, parking",https://www.google.com/maps/place/Netrani+Inn/data=!4m7!3m6!1s0x3bbc472885c8e773:0xcd53a682e757ccc9!8m2!3d14.0919011!4d74.4883535!16s%2Fg%2F11xd93d6nl!19sChIJc-fIhShHvDsRycxX54KmU80?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJTehI39NGvDsRU-u-6JKbw2Q,Summer Breeze,,,37,3.1,"Name: Hotel THE palm Grove
Link: https://www.google.com/maps/search/Hotel+THE+palm+Grove/@14.0953137,74.4925757?authuser=0&hl=en&entry=ttu
Reviews: 421 reviews

Name: Shri Vighneshwar Yatri Nivas
Link: https://www.google.com/maps/search/Shri+Vighneshwar+Yatri+Nivas/@14.0942379,74.488298?authuser=0&hl=en&entry=ttu
Reviews: 90 reviews

Name: Shri Durga Prasad Lodge
Link: https://www.google.com/maps/search/Shri+Durga+Prasad+Lodge/@14.0952633,74.49662839999999?authuser=0&hl=en&entry=ttu
Reviews: 41 reviews

Name: Murudeshwar Rooms
Link: https://www.google.com/maps/search/Murudeshwar+Rooms/@14.089504799999998,74.49298329999999?authuser=0&hl=en&entry=ttu
Reviews: 11 reviews",,097394 79395,1,Summer Breeze (Owner),,https://lh3.ggpht.com/p/AG0ilSztn8QezN-mM7rbVVpsOOqS8FTRJmhfgS1SubkHikvnqh6DNNW-9XRC7uwQy3Oy9U916s4r6iE8T4AZPV112QZ_vq1LPBwPBSS5e0Oz0aFM4zr39OEGqTFOxSivPUFpsY6rA3sh0g=s1024,Lodge,Lodge,,,Open All Days,"3FVV+RFF, Gangavati, Murdeshwar, Karnataka 581350","hot water, toilet",https://www.google.com/maps/place/Summer+Breeze/data=!4m7!3m6!1s0x3bbc46d3df48e84d:0x64c39b92e8beeb53!8m2!3d14.094568!4d74.493661!16s%2Fg%2F11bv5tcjwt!19sChIJTehI39NGvDsRU-u-6JKbw2Q?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJI1BtagBHvDsRHQ4tBcOMd6E,Presley Residents,,,36,4.7,,,073488 94527,1,Presley Residents (Owner),,https://lh3.ggpht.com/p/AG0ilSyUSb8rBzO9EDW6Y9k3ZBVRNx-dAbBscSb_n51XQf8FhLhRl-R6B9AgMqcr-grLysxMPN8l7ODCRFJzwjH4MXkbfEWp6lSlU5HIaxgO1A7WIObgRfgKabExOWP4jlnCUV7t7iK2oQ=s1024,Lodge,Lodge,,,Open All Days,"3FRR+3M3, Christ the King Church Rd, Matadahitlu, Murdeshwar, Karnataka 581350","beach, hospitality, wifi, hot water, customer, property, rainy, residence, budget",https://www.google.com/maps/place/Presley+Residents/data=!4m7!3m6!1s0x3bbc47006a6d5023:0xa1778cc3052d0e1d!8m2!3d14.0901354!4d74.4916606!16s%2Fg%2F11vwm8kpsz!19sChIJI1BtagBHvDsRHQ4tBcOMd6E?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJF0F4hKxHvDsRLUbWNs_wEfg,Murudeshwar Rooms,,,11,3,,https://staymaker-murudeshwara.weebly.com/,,,Murudeshwar Rooms (Owner),https://www.google.com/maps/contrib/111520140801309766517,https://lh3.ggpht.com/p/AG0ilSzKQJG4au_XngTcyvgLvJu1plC4L8pS-wuYg7B1BpCxXixrQSE1xGD-1Ls3zXyxRuQ9d7rRv-0rcOR1g4rkipNBylgdondpffNWP36IE-XwKA87kqBoHo41fiV2F_9zdhBCGkIA=s1024,Lodge,Lodge,,,Open All Days,"Murudeshwar Temple Hwy, Matadahitlu, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/Murudeshwar+Rooms/data=!4m7!3m6!1s0x3bbc47ac84784117:0xf811f0cf36d6462d!8m2!3d14.0895048!4d74.4929833!16s%2Fg%2F11srd2wyz0!19sChIJF0F4hKxHvDsRLUbWNs_wEfg?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJFSR4UkRHvDsRz9xYerzmvuQ,Sreee,,,68,3.1,,,,,Sreee (Owner),https://www.google.com/maps/contrib/111823746451408301104,https://lh3.ggpht.com/p/AF1QipMjFnqGsX4uf495tW-mRMfOMnP4CW_OBXqriJG9=s1024,Lodge,Lodge,,,Open All Days,"Temple Road, Murdeshwar, Karnataka 581350","dinner, price, money, taste, star, curd, curry, fried, puri, behaviour",https://www.google.com/maps/place/Sreee/data=!4m7!3m6!1s0x3bbc474452782415:0xe4bee6bc7a58dccf!8m2!3d14.0948446!4d74.4895306!16s%2Fg%2F11swtgn1zm!19sChIJFSR4UkRHvDsRz9xYerzmvuQ?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJmRumPFlHvDsR0ejLqRD9W6I,Murudeshwar boarding and lodging,,,10,2,,,,1,Murudeshwar boarding and lodging (Owner),,https://lh3.ggpht.com/p/AG0ilSxjS5V47KK780t2q8Oc9BELY5n4-zPIl03tCGe60BxOmmL35Lp_dnom3RmX6dUniTqk-PTcIxp1LbyTBvJqoytWA3oF2AYbjYm_Zld8cTUMphHVxwvpltP3dw_U0OKtHRJZXUCf3g=s1024,Motel,Motel,,,Open All Days,"3FVQ+R2V, Murdeshwar, Karnataka 581350","toilet, smell, maintenance",https://www.google.com/maps/place/Murudeshwar+boarding+and+lodging/data=!4m7!3m6!1s0x3bbc47593ca61b99:0xa25bfd10a9cbe8d1!8m2!3d14.0946173!4d74.4875605!16s%2Fg%2F11txpx82yc!19sChIJmRumPFlHvDsR0ejLqRD9W6I?authuser=0&hl=en&rclk=1,lodges in murudeshwar,Lodge
ChIJVTbOcdBGvDsR5FXaw3PiDpo,Aryana Guest House - Sea View,,,2238,4.1,,,089883 38383,,Aryana Guest House - Sea View (Owner),https://www.google.com/maps/contrib/117543121265331652571,https://lh3.ggpht.com/p/AF1QipPAY_MqnFDEOSGirKxnOLe-wC4IcGuKFwJt2iMP=s1024,Resort hotel,"Resort hotel, Guest house, Hotel, Lodge",,,Open All Days,"Beach road, Murdeshwar Temple Main Rd, Matadahitlu, Murdeshwar, Karnataka 581350","balcony, hot water, distance, clean rooms, budget, shiva, statue, cooperative, scuba diving, m. r. r. vasu",https://www.google.com/maps/place/Aryana+Guest+House+-+Sea+View/data=!4m10!3m9!1s0x3bbc46d071ce3655:0x9a0ee273c3da55e4!5m2!4m1!1i2!8m2!3d14.0921934!4d74.4883581!16s%2Fg%2F11cjp6_ft_!19sChIJVTbOcdBGvDsR5FXaw3PiDpo?authuser=0&hl=en&rclk=1,resort in murudeshwar,Resort
ChIJWcTFhEpBvDsRG3rMs0aoi1Y,RNS Golf Resort,,,754,4,,https://www.naveenhotels.com/RNS-Golf-Resort/,087624 71752,,RNS Golf Resort (Owner),https://www.google.com/maps/contrib/118308683726221411643,https://lh3.ggpht.com/p/AF1QipOZXOMYVLizBMXOTtaEzVuNEs7UzXjPEoAYS-IH=s1024,Resort hotel,Resort hotel,,,Open All Days,"Ternamakki, Karnataka 581421","beach, property, balcony, golf course, lawn, beautiful, peacocks, gate, evening, peaceful",https://www.google.com/maps/place/RNS+Golf+Resort/data=!4m10!3m9!1s0x3bbc414a84c5c459:0x568ba846b3cc7a1b!5m2!4m1!1i2!8m2!3d14.0635013!4d74.4980393!16s%2Fg%2F1s04ft9dq!19sChIJWcTFhEpBvDsRG3rMs0aoi1Y?authuser=0&hl=en&rclk=1,resort in murudeshwar,Resort
